Province_State,date,cases,normalized_cases,days_after_quarantine,rank_on_sah,rank_latest,normalized_rank_on_sah,normalized_rank_latest,population,persons_per_misq
Virginia,3/14/20,37,4,,22,18,44,22,8626207,218
Virginia,3/13/20,27,3,,22,18,44,22,8626207,218
Virginia,3/12/20,12,1,,22,18,44,22,8626207,218
Virginia,3/11/20,9,1,,22,18,44,22,8626207,218
Virginia,3/10/20,8,1,,22,18,44,22,8626207,218
Virginia,3/9/20,2,0,,22,18,44,22,8626207,218
Virginia,3/8/20,2,0,,22,18,44,22,8626207,218
Virginia,3/7/20,0,0,,22,18,44,22,8626207,218
Virginia,3/6/20,0,0,,22,18,44,22,8626207,218
Virginia,3/5/20,0,0,,22,18,44,22,8626207,218
Virginia,3/4/20,0,0,,22,18,44,22,8626207,218
Virginia,3/3/20,0,0,,22,18,44,22,8626207,218
Virginia,3/2/20,0,0,,22,18,44,22,8626207,218
Virginia,3/1/20,0,0,,22,18,44,22,8626207,218
Virginia,2/29/20,0,0,,22,18,44,22,8626207,218
Virginia,2/28/20,0,0,,22,18,44,22,8626207,218
Virginia,2/27/20,0,0,,22,18,44,22,8626207,218
Virginia,2/26/20,0,0,,22,18,44,22,8626207,218
Virginia,2/25/20,0,0,,22,18,44,22,8626207,218
Virginia,2/24/20,0,0,,22,18,44,22,8626207,218
Virginia,2/23/20,0,0,,22,18,44,22,8626207,218
Virginia,2/22/20,0,0,,22,18,44,22,8626207,218
Virginia,2/21/20,0,0,,22,18,44,22,8626207,218
Virginia,2/20/20,0,0,,22,18,44,22,8626207,218
Virginia,2/19/20,0,0,,22,18,44,22,8626207,218
Virginia,2/18/20,0,0,,22,18,44,22,8626207,218
Virginia,2/17/20,0,0,,22,18,44,22,8626207,218
Virginia,2/16/20,0,0,,22,18,44,22,8626207,218
Virginia,2/15/20,0,0,,22,18,44,22,8626207,218
Virginia,2/14/20,0,0,,22,18,44,22,8626207,218
Virginia,2/13/20,0,0,,22,18,44,22,8626207,218
Virginia,2/12/20,0,0,,22,18,44,22,8626207,218
Virginia,2/11/20,0,0,,22,18,44,22,8626207,218
Virginia,2/10/20,0,0,,22,18,44,22,8626207,218
Virginia,2/9/20,0,0,,22,18,44,22,8626207,218
Virginia,2/8/20,0,0,,22,18,44,22,8626207,218
Virginia,2/7/20,0,0,,22,18,44,22,8626207,218
Virginia,2/6/20,0,0,,22,18,44,22,8626207,218
Virginia,2/5/20,0,0,,22,18,44,22,8626207,218
Virginia,2/4/20,0,0,,22,18,44,22,8626207,218
Virginia,2/3/20,0,0,,22,18,44,22,8626207,218
Virginia,2/2/20,0,0,,22,18,44,22,8626207,218
Virginia,2/1/20,0,0,,22,18,44,22,8626207,218
Virginia,1/31/20,0,0,,22,18,44,22,8626207,218
Virginia,1/30/20,0,0,,22,18,44,22,8626207,218
Virginia,1/29/20,0,0,,22,18,44,22,8626207,218
Virginia,1/28/20,0,0,,22,18,44,22,8626207,218
Virginia,1/27/20,0,0,,22,18,44,22,8626207,218
Virginia,1/26/20,0,0,,22,18,44,22,8626207,218
Virginia,1/25/20,0,0,,22,18,44,22,8626207,218
Virginia,1/24/20,0,0,,22,18,44,22,8626207,218
Virginia,1/23/20,0,0,,22,18,44,22,8626207,218
Virginia,1/22/20,0,0,,22,18,44,22,8626207,218
Washington,4/23/20,12753,1636,,3,16,3,18,7797095,117
Washington,4/22/20,12596,1615,,3,16,3,18,7797095,117
Washington,4/21/20,12392,1589,,3,16,3,18,7797095,117
Washington,4/20/20,12114,1554,,3,16,3,18,7797095,117
Washington,4/19/20,11978,1536,,3,16,3,18,7797095,117
Washington,4/18/20,11776,1510,,3,16,3,18,7797095,117
Washington,4/17/20,11517,1477,,3,16,3,18,7797095,117
Washington,4/16/20,11057,1418,,3,16,3,18,7797095,117
Washington,4/15/20,10942,1403,,3,16,3,18,7797095,117
Washington,4/14/20,10799,1385,,3,16,3,18,7797095,117
Washington,4/13/20,10635,1364,,3,16,3,18,7797095,117
Washington,4/12/20,10609,1361,,3,16,3,18,7797095,117
Washington,4/11/20,10434,1338,,3,16,3,18,7797095,117
Washington,4/10/20,10119,1298,,3,16,3,18,7797095,117
Washington,4/9/20,9639,1236,,3,16,3,18,7797095,117
Washington,4/8/20,9276,1190,,3,16,3,18,7797095,117
Washington,4/7/20,8692,1115,,3,16,3,18,7797095,117
Washington,4/6/20,8311,1066,14,3,16,3,18,7797095,117
Washington,4/5/20,7825,1004,13,3,16,3,18,7797095,117
Washington,4/4/20,7247,929,12,3,16,3,18,7797095,117
Washington,4/3/20,6846,878,11,3,16,3,18,7797095,117
Washington,4/2/20,6389,819,10,3,16,3,18,7797095,117
Washington,4/1/20,5608,719,9,3,16,3,18,7797095,117
Washington,3/31/20,5432,697,8,3,16,3,18,7797095,117
Washington,3/30/20,4923,631,7,3,16,3,18,7797095,117
Washington,3/29/20,4465,573,6,3,16,3,18,7797095,117
Washington,3/28/20,4030,517,5,3,16,3,18,7797095,117
Washington,3/27/20,3477,446,4,3,16,3,18,7797095,117
Washington,3/26/20,3207,411,3,3,16,3,18,7797095,117
Washington,3/25/20,2591,332,2,3,16,3,18,7797095,117
Washington,3/24/20,2328,299,1,3,16,3,18,7797095,117
Washington,3/23/20,2221,285,0,3,16,3,18,7797095,117
Washington,3/22/20,1997,256,-1,3,16,3,18,7797095,117
Washington,3/21/20,1793,230,-2,3,16,3,18,7797095,117
Washington,3/20/20,1524,195,-3,3,16,3,18,7797095,117
Washington,3/19/20,1374,176,-4,3,16,3,18,7797095,117
Washington,3/18/20,1022,131,-5,3,16,3,18,7797095,117
Washington,3/17/20,955,122,-6,3,16,3,18,7797095,117
Washington,3/16/20,779,100,-7,3,16,3,18,7797095,117
Washington,3/15/20,603,77,-8,3,16,3,18,7797095,117
Washington,3/14/20,642,82,-9,3,16,3,18,7797095,117
Washington,3/13/20,568,73,-10,3,16,3,18,7797095,117
Washington,3/12/20,442,57,-11,3,16,3,18,7797095,117
Washington,3/11/20,282,36,-12,3,16,3,18,7797095,117
Washington,3/10/20,167,21,-13,3,16,3,18,7797095,117
Washington,3/9/20,122,16,-14,3,16,3,18,7797095,117
Washington,3/8/20,122,16,,3,16,3,18,7797095,117
Washington,3/7/20,102,13,,3,16,3,18,7797095,117
Washington,3/6/20,78,10,,3,16,3,18,7797095,117
Washington,3/5/20,70,9,,3,16,3,18,7797095,117
Washington,3/4/20,39,5,,3,16,3,18,7797095,117
Washington,3/3/20,27,3,,3,16,3,18,7797095,117
Washington,3/2/20,18,2,,3,16,3,18,7797095,117
Washington,3/1/20,11,1,,3,16,3,18,7797095,117
Washington,2/29/20,7,1,,3,16,3,18,7797095,117
Washington,2/28/20,1,0,,3,16,3,18,7797095,117
Washington,2/27/20,1,0,,3,16,3,18,7797095,117
Washington,2/26/20,1,0,,3,16,3,18,7797095,117
Washington,2/25/20,1,0,,3,16,3,18,7797095,117
Washington,2/24/20,1,0,,3,16,3,18,7797095,117
Washington,2/23/20,1,0,,3,16,3,18,7797095,117
Washington,2/22/20,1,0,,3,16,3,18,7797095,117
Washington,2/21/20,1,0,,3,16,3,18,7797095,117
Washington,2/20/20,1,0,,3,16,3,18,7797095,117
Washington,2/19/20,1,0,,3,16,3,18,7797095,117
Washington,2/18/20,1,0,,3,16,3,18,7797095,117
Washington,2/17/20,1,0,,3,16,3,18,7797095,117
Washington,2/16/20,1,0,,3,16,3,18,7797095,117
Washington,2/15/20,1,0,,3,16,3,18,7797095,117
Washington,2/14/20,1,0,,3,16,3,18,7797095,117
Washington,2/13/20,1,0,,3,16,3,18,7797095,117
Washington,2/12/20,1,0,,3,16,3,18,7797095,117
Washington,2/11/20,1,0,,3,16,3,18,7797095,117
Washington,2/10/20,1,0,,3,16,3,18,7797095,117
Washington,2/9/20,1,0,,3,16,3,18,7797095,117
Washington,2/8/20,1,0,,3,16,3,18,7797095,117
Washington,2/7/20,1,0,,3,16,3,18,7797095,117
Washington,2/6/20,1,0,,3,16,3,18,7797095,117
Washington,2/5/20,1,0,,3,16,3,18,7797095,117
Washington,2/4/20,1,0,,3,16,3,18,7797095,117
Washington,2/3/20,1,0,,3,16,3,18,7797095,117
Washington,2/2/20,1,0,,3,16,3,18,7797095,117
Washington,2/1/20,1,0,,3,16,3,18,7797095,117
Washington,1/31/20,1,0,,3,16,3,18,7797095,117
Washington,1/30/20,1,0,,3,16,3,18,7797095,117
Washington,1/29/20,1,0,,3,16,3,18,7797095,117
Washington,1/28/20,1,0,,3,16,3,18,7797095,117
Washington,1/27/20,1,0,,3,16,3,18,7797095,117
Washington,1/26/20,1,0,,3,16,3,18,7797095,117
Washington,1/25/20,1,0,,3,16,3,18,7797095,117
Washington,1/24/20,1,0,,3,16,3,18,7797095,117
Washington,1/23/20,1,0,,3,16,3,18,7797095,117
Washington,1/22/20,1,0,,3,16,3,18,7797095,117
West Virginia,4/23/20,981,552,,51,44,51,46,1778070,74
West Virginia,4/22/20,939,528,,51,44,51,46,1778070,74
West Virginia,4/21/20,908,511,,51,44,51,46,1778070,74
West Virginia,4/20/20,902,507,,51,44,51,46,1778070,74
West Virginia,4/19/20,890,501,,51,44,51,46,1778070,74
West Virginia,4/18/20,785,441,,51,44,51,46,1778070,74
West Virginia,4/17/20,775,436,,51,44,51,46,1778070,74
West Virginia,4/16/20,728,409,,51,44,51,46,1778070,74
West Virginia,4/15/20,702,395,,51,44,51,46,1778070,74
West Virginia,4/14/20,640,360,,51,44,51,46,1778070,74
West Virginia,4/13/20,611,344,,51,44,51,46,1778070,74
West Virginia,4/12/20,593,334,,51,44,51,46,1778070,74
West Virginia,4/11/20,577,325,,51,44,51,46,1778070,74
West Virginia,4/10/20,574,323,,51,44,51,46,1778070,74
West Virginia,4/9/20,514,289,,51,44,51,46,1778070,74
West Virginia,4/8/20,483,272,,51,44,51,46,1778070,74
West Virginia,4/7/20,412,232,14,51,44,51,46,1778070,74
West Virginia,4/6/20,345,194,13,51,44,51,46,1778070,74
West Virginia,4/5/20,324,182,12,51,44,51,46,1778070,74
West Virginia,4/4/20,282,159,11,51,44,51,46,1778070,74
West Virginia,4/3/20,237,133,10,51,44,51,46,1778070,74
West Virginia,4/2/20,216,121,9,51,44,51,46,1778070,74
West Virginia,4/1/20,191,107,8,51,44,51,46,1778070,74
West Virginia,3/31/20,162,91,7,51,44,51,46,1778070,74
West Virginia,3/30/20,145,82,6,51,44,51,46,1778070,74
West Virginia,3/29/20,113,64,5,51,44,51,46,1778070,74
West Virginia,3/28/20,96,54,4,51,44,51,46,1778070,74
West Virginia,3/27/20,76,43,3,51,44,51,46,1778070,74
West Virginia,3/26/20,52,29,2,51,44,51,46,1778070,74
West Virginia,3/25/20,39,22,1,51,44,51,46,1778070,74
West Virginia,3/24/20,22,12,0,51,44,51,46,1778070,74
West Virginia,3/23/20,16,9,-1,51,44,51,46,1778070,74
West Virginia,3/22/20,16,9,-2,51,44,51,46,1778070,74
West Virginia,3/21/20,12,7,-3,51,44,51,46,1778070,74
West Virginia,3/20/20,8,4,-4,51,44,51,46,1778070,74
West Virginia,3/19/20,2,1,-5,51,44,51,46,1778070,74
West Virginia,3/18/20,1,1,-6,51,44,51,46,1778070,74
West Virginia,3/17/20,0,0,-7,51,44,51,46,1778070,74
West Virginia,3/16/20,0,0,-8,51,44,51,46,1778070,74
West Virginia,3/15/20,0,0,-9,51,44,51,46,1778070,74
West Virginia,3/14/20,0,0,-10,51,44,51,46,1778070,74
West Virginia,3/13/20,0,0,-11,51,44,51,46,1778070,74
West Virginia,3/12/20,0,0,-12,51,44,51,46,1778070,74
West Virginia,3/11/20,0,0,-13,51,44,51,46,1778070,74
West Virginia,3/10/20,0,0,-14,51,44,51,46,1778070,74
West Virginia,3/9/20,0,0,,51,44,51,46,1778070,74
West Virginia,3/8/20,0,0,,51,44,51,46,1778070,74
West Virginia,3/7/20,0,0,,51,44,51,46,1778070,74
West Virginia,3/6/20,0,0,,51,44,51,46,1778070,74
West Virginia,3/5/20,0,0,,51,44,51,46,1778070,74
West Virginia,3/4/20,0,0,,51,44,51,46,1778070,74
West Virginia,3/3/20,0,0,,51,44,51,46,1778070,74
West Virginia,3/2/20,0,0,,51,44,51,46,1778070,74
West Virginia,3/1/20,0,0,,51,44,51,46,1778070,74
West Virginia,2/29/20,0,0,,51,44,51,46,1778070,74
West Virginia,2/28/20,0,0,,51,44,51,46,1778070,74
West Virginia,2/27/20,0,0,,51,44,51,46,1778070,74
West Virginia,2/26/20,0,0,,51,44,51,46,1778070,74
West Virginia,2/25/20,0,0,,51,44,51,46,1778070,74
West Virginia,2/24/20,0,0,,51,44,51,46,1778070,74
West Virginia,2/23/20,0,0,,51,44,51,46,1778070,74
West Virginia,2/22/20,0,0,,51,44,51,46,1778070,74
West Virginia,2/21/20,0,0,,51,44,51,46,1778070,74
West Virginia,2/20/20,0,0,,51,44,51,46,1778070,74
West Virginia,2/19/20,0,0,,51,44,51,46,1778070,74
West Virginia,2/18/20,0,0,,51,44,51,46,1778070,74
West Virginia,2/17/20,0,0,,51,44,51,46,1778070,74
West Virginia,2/16/20,0,0,,51,44,51,46,1778070,74
West Virginia,2/15/20,0,0,,51,44,51,46,1778070,74
West Virginia,2/14/20,0,0,,51,44,51,46,1778070,74
West Virginia,2/13/20,0,0,,51,44,51,46,1778070,74
West Virginia,2/12/20,0,0,,51,44,51,46,1778070,74
West Virginia,2/11/20,0,0,,51,44,51,46,1778070,74
West Virginia,2/10/20,0,0,,51,44,51,46,1778070,74
West Virginia,2/9/20,0,0,,51,44,51,46,1778070,74
West Virginia,2/8/20,0,0,,51,44,51,46,1778070,74
West Virginia,2/7/20,0,0,,51,44,51,46,1778070,74
West Virginia,2/6/20,0,0,,51,44,51,46,1778070,74
West Virginia,2/5/20,0,0,,51,44,51,46,1778070,74
West Virginia,2/4/20,0,0,,51,44,51,46,1778070,74
West Virginia,2/3/20,0,0,,51,44,51,46,1778070,74
West Virginia,2/2/20,0,0,,51,44,51,46,1778070,74
West Virginia,2/1/20,0,0,,51,44,51,46,1778070,74
West Virginia,1/31/20,0,0,,51,44,51,46,1778070,74
West Virginia,1/30/20,0,0,,51,44,51,46,1778070,74
West Virginia,1/29/20,0,0,,51,44,51,46,1778070,74
West Virginia,1/28/20,0,0,,51,44,51,46,1778070,74
West Virginia,1/27/20,0,0,,51,44,51,46,1778070,74
West Virginia,1/26/20,0,0,,51,44,51,46,1778070,74
West Virginia,1/25/20,0,0,,51,44,51,46,1778070,74
West Virginia,1/24/20,0,0,,51,44,51,46,1778070,74
West Virginia,1/23/20,0,0,,51,44,51,46,1778070,74
West Virginia,1/22/20,0,0,,51,44,51,46,1778070,74
Wisconsin,4/23/20,5052,863,,17,26,18,37,5851754,108
Wisconsin,4/22/20,4845,828,,17,26,18,37,5851754,108
Wisconsin,4/21/20,4625,790,,17,26,18,37,5851754,108
Wisconsin,4/20/20,4499,769,,17,26,18,37,5851754,108
Wisconsin,4/19/20,4346,743,,17,26,18,37,5851754,108
Wisconsin,4/18/20,4199,718,,17,26,18,37,5851754,108
Wisconsin,4/17/20,4053,693,,17,26,18,37,5851754,108
Wisconsin,4/16/20,3875,662,,17,26,18,37,5851754,108
Wisconsin,4/15/20,3721,636,,17,26,18,37,5851754,108
Wisconsin,4/14/20,3555,608,,17,26,18,37,5851754,108
Wisconsin,4/13/20,3428,586,,17,26,18,37,5851754,108
Wisconsin,4/12/20,3341,571,,17,26,18,37,5851754,108
Wisconsin,4/11/20,3213,549,,17,26,18,37,5851754,108
Wisconsin,4/10/20,3068,524,,17,26,18,37,5851754,108
Wisconsin,4/9/20,2886,493,,17,26,18,37,5851754,108
Wisconsin,4/8/20,2710,463,14,17,26,18,37,5851754,108
Wisconsin,4/7/20,2578,441,13,17,26,18,37,5851754,108
Wisconsin,4/6/20,2449,419,12,17,26,18,37,5851754,108
Wisconsin,4/5/20,2320,396,11,17,26,18,37,5851754,108
Wisconsin,4/4/20,2030,347,10,17,26,18,37,5851754,108
Wisconsin,4/3/20,2012,344,9,17,26,18,37,5851754,108
Wisconsin,4/2/20,1748,299,8,17,26,18,37,5851754,108
Wisconsin,4/1/20,1556,266,7,17,26,18,37,5851754,108
Wisconsin,3/31/20,1412,241,6,17,26,18,37,5851754,108
Wisconsin,3/30/20,1230,210,5,17,26,18,37,5851754,108
Wisconsin,3/29/20,1164,199,4,17,26,18,37,5851754,108
Wisconsin,3/28/20,1055,180,3,17,26,18,37,5851754,108
Wisconsin,3/27/20,926,158,2,17,26,18,37,5851754,108
Wisconsin,3/26/20,728,124,1,17,26,18,37,5851754,108
Wisconsin,3/25/20,621,106,0,17,26,18,37,5851754,108
Wisconsin,3/24/20,481,82,-1,17,26,18,37,5851754,108
Wisconsin,3/23/20,425,73,-2,17,26,18,37,5851754,108
Wisconsin,3/22/20,381,65,-3,17,26,18,37,5851754,108
Wisconsin,3/21/20,282,48,-4,17,26,18,37,5851754,108
Wisconsin,3/20/20,219,37,-5,17,26,18,37,5851754,108
Wisconsin,3/19/20,159,27,-6,17,26,18,37,5851754,108
Wisconsin,3/18/20,111,19,-7,17,26,18,37,5851754,108
Wisconsin,3/17/20,73,12,-8,17,26,18,37,5851754,108
Wisconsin,3/16/20,48,8,-9,17,26,18,37,5851754,108
Wisconsin,3/15/20,28,5,-10,17,26,18,37,5851754,108
Wisconsin,3/14/20,27,5,-11,17,26,18,37,5851754,108
Wisconsin,3/13/20,19,3,-12,17,26,18,37,5851754,108
Wisconsin,3/12/20,8,1,-13,17,26,18,37,5851754,108
Wisconsin,3/11/20,4,1,-14,17,26,18,37,5851754,108
Wisconsin,3/10/20,3,1,,17,26,18,37,5851754,108
Wisconsin,3/9/20,0,0,,17,26,18,37,5851754,108
Wisconsin,3/8/20,0,0,,17,26,18,37,5851754,108
Wisconsin,3/7/20,0,0,,17,26,18,37,5851754,108
Wisconsin,3/6/20,0,0,,17,26,18,37,5851754,108
Wisconsin,3/5/20,0,0,,17,26,18,37,5851754,108
Wisconsin,3/4/20,0,0,,17,26,18,37,5851754,108
Wisconsin,3/3/20,0,0,,17,26,18,37,5851754,108
Wisconsin,3/2/20,0,0,,17,26,18,37,5851754,108
Wisconsin,3/1/20,0,0,,17,26,18,37,5851754,108
Wisconsin,2/29/20,0,0,,17,26,18,37,5851754,108
Wisconsin,2/28/20,0,0,,17,26,18,37,5851754,108
Wisconsin,2/27/20,0,0,,17,26,18,37,5851754,108
Wisconsin,2/26/20,0,0,,17,26,18,37,5851754,108
Wisconsin,2/25/20,0,0,,17,26,18,37,5851754,108
Wisconsin,2/24/20,0,0,,17,26,18,37,5851754,108
Wisconsin,2/23/20,0,0,,17,26,18,37,5851754,108
Wisconsin,2/22/20,0,0,,17,26,18,37,5851754,108
Wisconsin,2/21/20,0,0,,17,26,18,37,5851754,108
Wisconsin,2/20/20,0,0,,17,26,18,37,5851754,108
Wisconsin,2/19/20,0,0,,17,26,18,37,5851754,108
Wisconsin,2/18/20,0,0,,17,26,18,37,5851754,108
Wisconsin,2/17/20,0,0,,17,26,18,37,5851754,108
Wisconsin,2/16/20,0,0,,17,26,18,37,5851754,108
Wisconsin,2/15/20,0,0,,17,26,18,37,5851754,108
Wisconsin,2/14/20,0,0,,17,26,18,37,5851754,108
Wisconsin,2/13/20,0,0,,17,26,18,37,5851754,108
Wisconsin,2/12/20,0,0,,17,26,18,37,5851754,108
Wisconsin,2/11/20,0,0,,17,26,18,37,5851754,108
Wisconsin,2/10/20,0,0,,17,26,18,37,5851754,108
Wisconsin,2/9/20,0,0,,17,26,18,37,5851754,108
Wisconsin,2/8/20,0,0,,17,26,18,37,5851754,108
Wisconsin,2/7/20,0,0,,17,26,18,37,5851754,108
Wisconsin,2/6/20,0,0,,17,26,18,37,5851754,108
Wisconsin,2/5/20,0,0,,17,26,18,37,5851754,108
Wisconsin,2/4/20,0,0,,17,26,18,37,5851754,108
Wisconsin,2/3/20,0,0,,17,26,18,37,5851754,108
Wisconsin,2/2/20,0,0,,17,26,18,37,5851754,108
Wisconsin,2/1/20,0,0,,17,26,18,37,5851754,108
Wisconsin,1/31/20,0,0,,17,26,18,37,5851754,108
Wisconsin,1/30/20,0,0,,17,26,18,37,5851754,108
Wisconsin,1/29/20,0,0,,17,26,18,37,5851754,108
Wisconsin,1/28/20,0,0,,17,26,18,37,5851754,108
Wisconsin,1/27/20,0,0,,17,26,18,37,5851754,108
Wisconsin,1/26/20,0,0,,17,26,18,37,5851754,108
Wisconsin,1/25/20,0,0,,17,26,18,37,5851754,108
Wisconsin,1/24/20,0,0,,17,26,18,37,5851754,108
Wisconsin,1/23/20,0,0,,17,26,18,37,5851754,108
Wisconsin,1/22/20,0,0,,17,26,18,37,5851754,108
Wyoming,4/23/20,453,799,,,49,,39,567025,6
Wyoming,4/22/20,447,788,,,49,,39,567025,6
Wyoming,4/21/20,443,781,,,49,,39,567025,6
Wyoming,4/20/20,317,559,,,49,,39,567025,6
Wyoming,4/19/20,313,552,,,49,,39,567025,6
Wyoming,4/18/20,309,545,,,49,,39,567025,6
Wyoming,4/17/20,305,538,,,49,,39,567025,6
